code,name
A0BEV,"Groundnut meal, decorticated (feed)"
A0BEX,Kapok expeller (feed)
A0BEY,Linseed expeller (feed)
A0BEZ,Linseed meal (feed)
A0BF0,Mustard bran (feed)
A0BF1,Mustard seed meal (feed)
A0BF2,Niger seed - expeller (feed)
A0BF3,Olive pulp (feed)
A0BF4,Palm kernel - expeller (feed)
A0BF5,Palm kernel meal (feed)
A0BF6,"Pumpkin and squash seed, expeller (feed)"
A0BF7,Rape seed - expeller (feed)
A0BF8,Rape seed meal (feed)
A0BF9,"Rape seed, extruded (feed)"
A0BFA,Rape seed protein concentrate (feed)
A0BFB,"Safflower seed meal, partially decorticated (feed)"
A0BFC,Safflower hulls (feed)
A0BFD,"Sesame seed, partially dehulled (feed)"
A0BFE,Sesame hulls (feed)
A0BFF,Sesame seed - expeller (feed)
A0BFG,Toasted soya (beans) (feed)
A0BFH,Soya (bean) expeller (feed)
A0BFJ,Soya (bean) meal (feed)
A0BFK,"Soya (bean) meal, dehulled (feed)"
A0BFL,Soya (bean) hulls (feed)
A0BFM,"Soya beans, extruded (feed)"
A0BFN,Soya (bean) - protein concentrate (feed)
A0BFP,Soya bean pulp - [Soya bean paste] (feed)
A0BFQ,Soya bean molasses (feed)
A0BFR,By-product from soybean preparation (feed)
A0BFS,Sunflower seed expeller (feed)
A0BFT,Sunflower seed meal (feed)
A0BFV,"Sunflower seed meal, dehulled (feed)"
A0BFX,Sunflower seed hulls (feed)
A0BFY,Crude lecithins (feed)
A0BFZ,Hemp expeller (feed)
A0BG0,Hemp oil (feed)
A0BG1,Poppy meal (feed)
A0BG2,Legume seeds and products derived thereof (feed)
A0BG3,"Beans, toasted (feed)"
A0BG4,Bean protein concentrate (feed)
A0BG5,"Carob, dried (feed)"
A0BG6,"Carob pods, dried (feed)"
A0BG7,"Dried carob pod meal, micronised (feed)"
A0BG8,Carob germ (feed)
A0BG9,"Carob germ, expeller (feed)"
A0BGA,Locust bean (seed) (feed)
A0BGB,Ervil (feed)
A0BGC,Guar meal (feed)
A0BGD,Guar germs meal (feed)
A0BGE,Horse bean flakes (feed)
A0BGF,Film horse beans; [Faba bean hulls] (feed)
A0BGG,"Horse beans, dehulled (feed)"
A0BGH,Horse bean protein (feed)
A0BGJ,Lentil hulls (feed)
A0BGK,Sweet lupins (feed)
A0BGL,"Sweet lupins, dehulled (feed)"
A0BGM,"Film lupins, [lupin hulls] (feed)"
A0BGN,Lupin pulp (feed)
A0BGP,Lupin middlings (feed)
A0BGQ,Lupin protein (feed)
A0BGR,Lupin protein meal (feed)
A0BGS,Pea bran (feed)
A0BGT,Pea flakes (feed)
A0BGV,Pea flour (feed)
A0BGX,Pea hulls (feed)
A0BGY,"Peas, dehulled (feed)"
A0BGZ,Pea middlings (feed)
A0BH0,Pea screenings (feed)
A0BH1,Pea protein (feed)
A0BH2,Pea pulp (feed)
A0BH3,Pea solubles (feed)
A0BH4,Pea fibre (feed)
A0BH5,Vetches (feed)
A0BH6,Monantha vetch (feed)
A0BH7,"Tubers, roots, and products derived thereof (feed)"
A0BH8,Sugar beet tops and tails (feed)
A0BH9,(Beet) sugar; [sucrose] (feed)
A0BHA,"(Sugar) beet - molasses, partially desugared and/or debetainized (feed)"
A0BHB,Isomaltulose (feed)
A0BHC,Wet (sugar) beet pulp (feed)
A0BHD,Pressed (sugar) beet pulp (feed)
A0BHE,"Pressed (sugar) beet pulp, molassed (feed)"
A0BHF,Dried (sugar) beet pulp (feed)
A0BHG,"Dried (sugar) beet pulp, molassed (feed)"
A0BHH,Sugar syrup (feed)
A0BHJ,"(Sugar) beet pieces, boiled (feed)"
A0BHK,Fructo-oligosaccharides (feed)
A0BHL,"Carrot peelings, steamed (feed)"
A0BHM,Carrot scrapings (feed)
A0BHN,Carrot flakes (feed)
A0BHP,"Carrot, dried (feed)"
A0BHQ,"Carrot feed, dried (feed)"
A0BHR,Chicory tops and tails (feed)
A0BHS,Chicory seed (feed)
A0BHT,Pressed chicory pulp (feed)
A0BHV,Dried chicory pulp (feed)
A0BHX,Chicory roots powder (feed)
A0BHY,Chicory molasses (feed)
A0BHZ,Chicory vinasses (feed)
A0BJ0,Chicory inulin (feed)
A0BJ1,Oligofructose syrup (feed)
A0BJ2,"Oligofructose, dried (feed)"
A0BJ3,"Garlic, dried (feed)"
A0BJ4,"Manioc, dried (feed)"
A0BJ5,Onion pulp (feed)
A0BJ6,"Onions, fried (feed)"
A0BJ7,"Potatoes, peeled (feed)"
A0BJ8,"Potato peelings, steamed (feed)"
A0BJ9,"Potato cuttings, raw (feed)"
A0BJA,Potato scrapings (feed)
A0BJB,"Potato, mashed (feed)"
A0BJC,Potato pulp (feed)
A0BJD,"Potato pulp, dried (feed)"
A0BJE,Potato protein (feed)
A0BJF,"Potato protein, hydrolysed (feed)"
A0BJG,"Potato protein, fermented (feed)"
A0BJH,"Potato protein fermented, liquid (feed)"
A0BJJ,"Potato juice, concentrated (feed)"
A0BJK,Potato granules (feed)
A0BJL,"Other seeds and fruits, and products derived thereof (feed)"
A0BJM,Acorn (feed)
A0BJN,"Acorn, dehulled (feed)"
A0BJP,Almond Hulls (feed)
A0BJQ,"Apple pulp, dried; [Apple pomace, dried] (feed)"
A0BJR,"Apple pulp, pressed; [Apple pomace, pressed] (feed)"
A0BJS,Apple molasses (feed)
A0BJT,Sugar beet seed (feed)
A0BJV,Buckwheat hulls and bran (feed)
A0BJX,Buckwheat middlings (feed)
A0BJY,Red cabbage seed (feed)
A0BJZ,Canary grass grain
A0BK0,Caraway seed (feed)
A0BK1,Broken chestnuts (feed)
A0BK2,Citrus pulp (feed)
A0BK3,"Citrus pulp, dried (feed)"
A0BK4,Red clover seed (feed)
A0BK5,White clover seed (feed)
A0BK6,Coffee skins (feed)
A0BK7,Cornflower seed (feed)
A0BK8,Cucumber seed (feed)
A0BK9,Cypress seed (feed)
A0BKA,Date seed (feed)
A0BKB,Fruit kernels (feed)
A0BKC,Fruit pulp (feed)
A0BKD,"Fruit pulp, dried (feed)"
A0BKE,Garden cress seeds (feed)
A0BKF,Graminaceous seeds (feed)
A0BKG,Grape pips (feed)
A0BKH,Grape pips meal (feed)
A0BKJ,Grape pulp [Grape marc] (feed)
A0BKK,Pectin (feed)
A0BKL,Perilla seeds
A0BKM,Plantago seed (feed)
A0BKN,Radish seed (feed)
A0BKP,Spinach seed (feed)
A0BKQ,Thistle seed (feed)
A0BKR,Tomato pulp [tomato pomace] (feed)
A0BKS,Yarrow seed (feed)
A0BKT,"Forages and roughage, and products derived thereof (feed)"
A0BKV,Beet leaves (feed)
A0BKX,Cereal plants (feed)
A0BKY,Cereals straw (feed)
A0BKZ,"Cereal straw, treated (feed)"
A0BL0,Clover meal (feed)
A0BL1,Forage meal; [Grass meal]; [Green meal] (feed)
A0BL2,"Grass, field dried, [Hay] (feed)"
A0BL3,"Grass, high temperature dried (feed)"
A0BL4,"Grass, herbs, legume plants, [green forage] (feed)"
A0BL5,Hemp flour (feed)
A0BL6,Hemp fibre (feed)
A0BL7,Horse bean straw (feed)
A0BL8,Linseed straw (feed)
A0BL9,Lucerne; [Alfalfa] (feed)
A0BLA,Lucerne field dried; [Alfalfa field dried] (feed)
A0BLB,"Lucerne, high temperature dried; [Alfalfa, high temperature dried] (feed)"
A0BLC,"Lucerne, extruded; [Alfalfa, extruded] (feed)"
A0BLD,Lucerne meal; [Alfalfa meal] (feed)
A0BLE,Lucerne pomace; [Alfalfa pomace] (feed)
A0BLF,Lucerne protein concentrate; [Alfalfa protein concentrate] (feed)
A0BLG,Lucerne solubles (feed)
A0BLH,Maize silage (feed)
A0BLJ,Pea Straw (feed)
A0BLK,"Other plants, algae and products derived thereof (feed)"
A0BLL,Algae (feed)
A0BLM,Dried algae (feed)
A0BLN,Algae meal (feed)
A0BLP,Algal oil (feed)
A0BLQ,Algae extract; [Algae fraction] (feed)
A0BLR,Seaweed meal (feed)
A0BLS,Barks- (feed)
A0BLT,"Blossoms, dried (feed)"
A0BLV,"Broccoli, dried (feed)"
A0BLX,(Sugar) cane molasses (feed)
A0BLY,"(Sugar) cane - Molasses, partially desugared (feed)"
A0BLZ,(Cane) sugar [sucrose] (feed)
A0BM0,Cane bagasse (feed)
A0BM1,"Leaves, dried (feed)"
A0BM2,Lignocellulose (feed)
A0BM3,Liquorice root (feed)
A0BM4,Mint (feed)
A0BM5,"Spinach, dried (feed)"
A0BM6,Mojave yucca (feed)
A0BM7,Vegetal carbon; [charcoal] (feed)
A0BM8,Wood (feed)
A0BM9,Milk products and products derived thereof (feed)
A0BMA,Butter and butter products (feed)
A0BMB,Buttermilk / - Buttermilk concentrate / - Buttermilk powder (feed)
A0BMC,Casein (feed)
A0BMD,Caseinate (feed)
A0BME,Cheese and cheese products (feed)
A0BMF,Colostrum/colostrum powder (feed)
A0BMG,Dairy by-products (feed)
A0BMH,Milk/milk powder (feed)
A0BMJ,Skimmed milk/skimmed milk powder (feed)
A0BMK,Milk fat (feed)
A0BML,Milk protein powder (feed)
A0BMM,Condensed and evaporated milk and their products (feed)
A0BMN,Milk permeate / - Milk permeate powder (feed)
A0BMP,Milk retentate / Milk retentate powder (feed)
A0BMQ,Whey/whey powder (feed)
A0BMR,Delactosed whey/ Delactosed whey powder (feed)
A0BMS,Whey protein / Whey protein powder (feed)
A0BMT,"Demineralised, delactosed whey/ - Demineralised, delactosed whey powder (feed)"
A0BMV,Whey permeate / - Whey permeate powder (feed)
A0BMX,Whey retentate / whey retentate powder (feed)
A0BMY,Land animal products and products derived thereof (feed)
A0BMZ,Animal by-products (feed)
A0BN0,Apiculture by-products (feed)
A0BN1,Processed animal protein (feed)
A0BN2,Gelatine process derived proteins (feed)
A0BN3,Hydrolysed animal proteins
A0BN4,Blood meal (feed)
A0BN5,Blood products (feed)
A0BN6,Catering reflux [Catering recycling] (feed)
A0BN7,Collagen (feed)
A0BN8,Feather meal (feed)
A0BN9,Gelatine (feed)
A0BNA,Greaves (feed)
A0BNB,Products of animal origin (feed)
A0BNC,Eggs (feed)
A0BND,Albumen (feed)
A0BNE,"Egg products, dried (feed)"
A0BNF,Egg powder sugared (feed)
A0BNG,"Egg shells, dried (feed)"
A0BNH,Terrestrial invertebrates as feed (feed)
A0BNJ,"Fish, other aquatic animals and products derived thereof (feed)"
A0BNK,Aquatic invertebrates as feed (feed)
A0BNL,By-products from aquatic animals (feed)
A0BNM,Crustacea meal (feed)
A0BNN,Fish as feed (feed)
A0BNP,Fish meal (feed)
A0BNQ,Fish solubles (feed)
A0BNR,"Fish protein, hydrolysed (feed)"
A0BNS,Fishbone meal (feed)
A0BNT,"Fish oil, feed grade (feed)"
A0BNV,"Fish oil, hydrogenated (feed)"
A0BNX,Krill oil (feed)
A0BNY,"Krill protein concentrate, hydrolysed (feed)"
A0BNZ,Marine annelid meal (feed)
A0BP0,Marine zooplankton meal (feed)
A0BP1,Marine zooplankton oil (feed)
A0BP2,Mollusc meal (feed)
A0BP3,Squid meal (feed)
A0BP4,Minerals and products derived thereof (feed)
A0BP5,Calcium carbonate; [Limestone] (feed)
A0BP6,Calcareous marine shells (feed)
A0BP7,Calcium and magnesium carbonate (feed)
A0BP8,Maerl (feed)
A0BP9,Lithothamn (feed)
A0BPA,Calcium chloride (feed)
A0BPB,Calcium hydroxide (feed)
A0BPC,Calcium sulphate anhydrous (feed)
A0BPD,Calcium sulphate hemihydrate (feed)
A0BPE,Calcium sulphate dihydrate (feed)
A0BPF,Calcium salts of organic acids (feed)
A0BPG,Calcium oxide (feed)
A0BPH,Calcium gluconate (feed)
A0BPJ,Calcium Sulphate / Carbonate (feed)
A0BPK,Calcium pidolate (feed)
A0BPL,Magnesium oxide (feed)
A0BPM,Magnesium sulphate heptahydrate (feed)
A0BPN,Magnesium sulphate monohydrate (feed)
A0BPP,Magnesium sulphate anhydrous (feed)
A0BPQ,Magnesium propionate (feed)
A0BPR,Magnesium chloride (feed)
A0BPS,Magnesium carbonate (feed)
A0BPT,Magnesium hydroxide (feed)
A0BPV,Magnesium potassium sulphate (feed)
A0BPX,Magnesium salts of organic acids (feed)
A0BPY,Dicalcium phosphate; [Calcium hydrogen orthophosphate] (feed)
A0BPZ,Mono-dicalcium phosphate (feed)
A0BQ0,Mono-calcium phosphate; [Calcium tetrahydrogen diorthophosphate] (feed)
A0BQ1,Tri-calcium phosphate; [Tricalcium orthophosphate] (feed)
A0BQ2,Calcium-magnesium phosphate (feed)
A0BQ3,Defluorinated phosphate (feed)
A0BQ4,Di-calciumpyrophosphate; [Dicalcium diphosphate] (feed)
A0BQ5,Magnesium phosphate (feed)
A0BQ6,Sodium-calcium-magnesium phosphate (feed)
A0BQ7,Mono-sodium phosphate; [Sodium dihydrogen orthophosphate] (feed)
A0BQ8,Di-sodium phosphate; [Disodium hydrogen orthophosphate] (feed)
A0BQ9,Tri-sodium Phosphate; [Trisodium orthophosphate] (feed)
A0BQA,Sodium pyrophosphate; [Tetrasodium diphosphate] (feed)
A0BQB,Mono-potassium phosphate; [Potassium dihydrogen orthophosphate] (feed)
A0BQC,Di-potassium phosphate; [Di potassium hydrogen orthophosphate] (feed)
A0BQD,Calcium sodium phosphate (feed)
A0BQE,Mono-ammonium phosphate; [Ammonium dihydrogen orthophosphate] (feed)
A0BQF,Di-ammonium phosphate; [Diammonium hydrogen orthophosphate] (feed)
A0BQG,Sodium tri-polyphosphate; [Penta sodium triphosphate] (feed)
A0BQH,Sodium magnesium phosphate (feed)
A0BQJ,Magnesium hypophosphite (feed)
A0BQK,Degelatinised bone meal (feed)
A0BQL,Bone ash (feed)
A0BQM,Sodium chloride (feed)
A0BQN,Sodium bicarbonate [Sodium hydrogencarbonate] (feed)
A0BQP,Sodium/ammonium (bi)carbonate [Sodium/ammonium(hydrogen)carbonate] (feed)
A0BQQ,Sodium carbonate (feed)
A0BQR,Sodium sesquicarbonate [Trisodium hydrogendicarbonate] (feed)
A0BQS,Sodium sulphate (feed)
A0BQT,Sodium salts of organic acids (feed)
A0BQV,Potassium chloride (feed)
A0BQX,Potassium sulphate (feed)
A0BQY,Potassium carbonate (feed)
A0BQZ,Potassium bicarbonate [Potassium hydrogen carbonate] (feed)
A0BR0,Potassium salts of organic acids (feed)
A0BR1,Flower of sulphur (feed)
A0BR2,Attapulgite (feed)
A0BR3,Quartz (feed)
A0BR4,Cristobalite (feed)
A0BR5,Ammonium sulphate (feed)
A0BR6,Ammonium sulphate solution (feed)
A0BR7,Ammonium salts of organic acids (feed)
A0BR8,Ammonium lactate (feed)
A0BR9,Ammonium acetate (feed)
A0BRA,Fermentation (by-)products from microorganisms the cells of which have been inactivated or killed (feed)
A0BRB,Products obtained from the biomass of specific micro-organisms grown on certain substrates (feed)
A0BRC,Protein from Methylophilus methylotrophus (feed)
A0BRD,"Protein from Methylococcus capsulatus (Bath), Alca ligenes acidovorans, Bacillus brevis and Bacillus firmus (feed)"
A0BRE,Bacterial protein from Escherichia coli (feed)
A0BRF,Bacterial protein from Corynebacterium glutamicum (feed)
A0BRG,Yeasts and like products [Brewers’yeast] [Yeast product] (feed)
A0BRH,Yeasts from biodiesel process (feed)
A0BRJ,Other fermentation by-products (feed)
A0BRK,Vinasses - [condensed molasses soluble] - (feed)
A0BRL,By-products from the production of L-glutamic acid (feed)
A0BRM,By-products from the production of L-lysine-monohydrochloride with Brevibacterium lactofermentum (feed)
A0BRN,By-products from the production of amino acids with Corynbacterium glutamicum (feed)
A0BRP,By-products from the production of amino acids with Escherichia coli K12 (feed)
A0BRQ,By-product of enzyme production with Aspergillus niger (feed)
A0BRR,Miscellaneous (feed)
A0BRS,Products from the - bakery and pasta - industry (feed)
A0BRT,Products from the pastry industry (feed)
A0BRV,Products of the breakfast cereal manufacture (feed)
A0BRX,Products from the confectionery industry (feed)
A0BRY,Products of the ice-cream industry (feed)
A0BRZ,Products and by products from processing fresh fruits and vegetables (feed)
A0BS0,Products from the processing of plants (feed)
A0BS1,Product from processing of spices and seasonings (feed)
A0BS2,Product from the processing of herbs (feed)
A0BS3,Products from the potato processing industry (feed)
A0BS4,Products and by-products of the sauces production (feed)
A0BS5,Products and by-products from the savoury snacks industry (feed)
A0BS6,Products from the - ready-to-eat food - industry (feed)
A0BS7,Plants by-products from spirits production (feed)
A0BS8,Feed beer (feed)
A0BS9,Caramelized sugar (feed)
A0BSA,Glucose syrup (feed)
A0BSB,Glucose molasses (feed)
A0BSC,Xylose (feed)
A0BSD,Lactulose (feed)
A0BSE,Glucosamine (Chitosamine) (feed)
A0BSF,Starch (feed)
A0BSG,"Starch, pre-gelatinised (feed)"
A0BSH,Starch mixture (feed)
A0BSJ,Starch hydrolysates cake (feed)
A0BSK,Dextrin
A0BSL,Maltodextrin
A0BSM,Polydextrose
A0BSN,Acid oils from chemical refining (feed)
A0BSP,Fatty acids esterified with glycerol (feed)
A0BSQ,Mono di and tri glycerides of fatty acids (feed)
A0BSR,Salts of fatty acids (feed)
A0BSS,Chondroitin sulphate (feed)
A0BST,"Glycerine, crude (feed)"
A0BSV,Glycerine (feed)
A0BSX,Methyl sulphonyl methane (feed)
A0BSY,Peat (feed)
A0BSZ,Propylene glycol (feed)
A0BT0,Compound feed (feed)
A0BT1,Complete feed (feed)
A0BT2,Calves (pre-ruminant) / Complete feed (feed)
A0BT3,Fattening calves (weaning diets) / Complete feed (feed)
A0BT4,Fattening cattle / Complete feed (feed)
A0BT5,Dairy cows / Complete feed (feed)
A0BT6,Piglets (weaning diets) / Complete feed (feed)
A0BT7,Growing/Fattening pigs / Complete feed (feed)
A0BT8,Breeding pigs / Complete feed (feed)
A0BT9,Lactating sows / Complete feed (feed)
A0BTA,Lambs (weaning diets) / Complete feed (feed)
A0BTB,Fattening sheep / Complete feed (feed)
A0BTC,Lactating/dairy sheep / Complete feed (feed)
A0BTD,Goat (kids) (weaning diets) / Complete feed (feed)
A0BTE,Fattening goats / Complete feed (feed)
A0BTF,Lactating/dairy goats / Complete feed (feed)
A0BTG,Horses / Complete feed (feed)
A0BTH,Poultry (starter diets) / Complete feed (feed)
A0BTJ,Fattening chickens (broilers) / Complete feed (feed)
A0BTK,Laying hens / Complete feed (feed)
A0BTL,Turkeys / Complete feed (feed)
A0BTM,Ducks / Complete feed (feed)
A0BTN,Geese / Complete feed (feed)
A0BTP,Pigeon / Complete feed (feed)
A0BTQ,Ostrich / Complete feed (feed)
A0BTR,Rabbits / Complete feed (feed)
A0BTS,Fish / Complete feed (feed)
A0BTT,Aquaculture (excluding fish) / Complete feed (feed)
A0BTV,"Pet food, dogs / Complete feed (feed)"
A0BTX,"Pet food, cats / Complete feed (feed)"
A0BTY,"Pet food, birds / Complete feed (feed)"
A0BTZ,Fur animals / Complete feed (feed)
A0BV0,Unspecified Complete feed (feed)
A0BV1,Complementary feed (incomplete diet) (feed)
A0BV2,Calves (pre-ruminant) / Complementary feed (feed)
A0BV3,Fattening calves (weaning diets) / Complementary feed (feed)
A0BV4,Fattening cattle / Complementary feed (feed)
A0BV5,Dairy cows / Complementary feed (feed)
A0BV6,Piglets (weaning diets) / Complementary feed (feed)
A0BV7,Growing/Fattening pigs / Complementary feed (feed)
A0BV8,Breeding pigs / Complementary feed (feed)
A0BV9,Lactating sows / Complementary feed (feed)
A0BVA,Lambs (weaning diets) / Complementary feed (feed)
A0BVB,Fattening sheep / Complementary feed (feed)
A0BVC,Lactating/dairy sheep / Complementary feed (feed)
A0BVD,Goat (kids) (weaning diets) / Complementary feed (feed)
A0BVE,Fattening goats / Complementary feed (feed)
A0BVF,Lactating/dairy goats / Complementary feed (feed)
A0BVG,Horses / Complementary feed (feed)
A0BVH,Poultry (starter diets) / Complementary feed (feed)
A0BVJ,Fattening chickens (broilers) / Complementary feed (feed)
A0BVK,Laying hens / Complementary feed (feed)
A0BVL,Turkeys / Complementary feed (feed)
A0BVM,Ducks / Complementary feed (feed)
A0BVN,Geese / Complementary feed (feed)
A0BVP,Pigeon / Complementary feed (feed)
A0BVQ,Ostrich / Complementary feed (feed)
A0BVR,Rabbits / Complementary feed (feed)
A0BVS,Fish / Complementary feed (feed)
A0BVT,Aquaculture (excluding fish) / Complementary feed (feed)
A0BVV,"Pet food, dogs / Complementary feed (feed)"
A0BVX,"Pet food, cats / Complementary feed (feed)"
A0BVY,"Pet food, birds / Complementary feed (feed)"
A0BVZ,Fur animals / Complementary feed (feed)
A0BX0,Unspecified Complementary feed (feed)
A0BX1,Bakery products
A0BX2,Meat based simple composites-deprecated
A0BX3,Fruit based simple composites-deprecated
A0BX4,Dairy and egg simple composites-deprecated
A0BX5,Fish based simple composites-deprecated
A0BX6,Sweet simple composites-deprecated
A0BX7,Non alcoholic beverage composites-deprecated
A0BX8,Alcoholic beverage composites-deprecated
A0BX9,Fruit / vegetable juices and nectars
A0BXA,Fat composites-deprecated
A0BXB,Hot drink composites and similar-deprecated
A0BXC,Dairy imitates
A0BXD,Condiments and sauces composites-deprecated
A0BXE,Plant commodities (RPCs)
A0BXF,Animal meat commodities (tissue RPCs)
A0BXG,RPCs of mammal origin-deprecated
A0BXH,RPCs of bird origin-deprecated
A0BXJ,Fruit RPCs
A0BXK,RPCs of mineral or synthetic origin-deprecated
A0BXL,Fish (as animal)
A0BXM,Molluscs (as animal)
A0BXN,Crustaceans (as animal)
A0BXP,Amphibians (as animal)
A0BXQ,Roots and tuber vegetables (as plant)
A0BXR,"Coffee, cocoa, tea and herbal RPCs-deprecated"
A0BXS,RPCs of undefined meat animals-deprecated
A0BXT,Processed or preserved meat
A0BXV,Primary products derived from plant commodities
A0BXX,Isolated purified ingredients (including mineral or synthetic)
